id,building_num,street,street_suffix,city,zip,block,lot,office_id
48989,342,54TH,ST,BROOKLYN,11220,,,2
48990,346,54TH,ST,BROOKLYN,11220,,,2
48991,433,54TH,ST,BROOKLYN,11220,,,2
48992,702,54TH,ST,BROOKLYN,11220,,,2
48993,225,55TH,ST,BROOKLYN,11220,,,2
48994,227,55TH,ST,BROOKLYN,11220,,,2
48995,246,55TH,ST,BROOKLYN,11220,,,2
48996,259,55TH,ST,BROOKLYN,11220,,,2
48998,356,55TH,ST,BROOKLYN,11220,,,2
48999,508,55TH,ST,BROOKLYN,11220,,,2
49000,546,55TH,ST,BROOKLYN,11220,,,2
49001,550,55TH,ST,BROOKLYN,11220,,,2
49002,607,55TH,ST,BROOKLYN,11220,,,2
49003,715,55TH,ST,BROOKLYN,11220,,,2
49004,719,55TH,ST,BROOKLYN,11220,,,2
49005,749,55TH,ST,BROOKLYN,11220,,,2
49006,751,55TH,ST,BROOKLYN,11220,,,2
49007,753,55TH,ST,BROOKLYN,11220,,,2
49008,221,56TH,ST,BROOKLYN,11220,,,2
49009,227,56TH,ST,BROOKLYN,11220,,,2
49010,233,56TH,ST,BROOKLYN,11220,,,2
49011,265,56TH,ST,BROOKLYN,11220,,,2
49012,341,56TH,ST,BROOKLYN,11220,,,2
49013,374,56TH,ST,BROOKLYN,11220,,,2
49015,402,56TH,ST,BROOKLYN,11220,,,2
49016,503,56TH,ST,BROOKLYN,11220,,,2
49017,519,56TH,ST,BROOKLYN,11220,,,2
49018,521,56TH,ST,BROOKLYN,11220,,,2
49019,529,56TH,ST,BROOKLYN,11220,,,2
49020,531,56TH,ST,BROOKLYN,11220,,,2
49021,535,56TH,ST,BROOKLYN,11220,,,2
49022,537,56TH,ST,BROOKLYN,11220,,,2
49023,552,56TH,ST,BROOKLYN,11220,,,2
49024,560,56TH,ST,BROOKLYN,11220,,,2
49025,564,56TH,ST,BROOKLYN,11220,,,2
49026,566,56TH,ST,BROOKLYN,11220,,,2
49027,567,56TH,ST,BROOKLYN,11220,,,2
49028,613,56TH,ST,BROOKLYN,11220,,,2
49029,623,56TH,ST,BROOKLYN,11220,,,2
49030,631,56TH,ST,BROOKLYN,11220,,,2
49031,635,56TH,ST,BROOKLYN,11220,,,2
49032,637,56TH,ST,BROOKLYN,11220,,,2
49033,641,56TH,ST,BROOKLYN,11220,,,2
49034,653,56TH,ST,BROOKLYN,11220,,,2
49035,655,56TH,ST,BROOKLYN,11220,,,2
49036,659,56TH,ST,BROOKLYN,11220,,,2
49037,661,56TH,ST,BROOKLYN,11220,,,2
49038,673,56TH,ST,BROOKLYN,11220,,,2
49039,814,56TH,ST,BROOKLYN,11220,,,2
49040,860,56TH,ST,BROOKLYN,11220,,,2
49041,244,57TH,ST,BROOKLYN,11220,,,2
49042,257,57TH,ST,BROOKLYN,11220,,,2
49043,423,57TH,ST,BROOKLYN,11220,,,2
49044,427,57TH,ST,BROOKLYN,11220,,,2
49045,433,57TH,ST,BROOKLYN,11220,,,2
49046,475,57TH,ST,BROOKLYN,11220,,,2
49047,605,57TH,ST,BROOKLYN,11220,,,2
49048,768,57TH,ST,BROOKLYN,11220,,,2
49049,772,57TH,ST,BROOKLYN,11220,,,2
49050,774,57TH,ST,BROOKLYN,11220,,,2
49051,814,57TH,ST,BROOKLYN,11220,,,2
49052,815,57TH,ST,BROOKLYN,11220,,,2
49053,843,57TH,ST,BROOKLYN,11220,,,2
49054,847,57TH,ST,BROOKLYN,11220,,,2
49055,241,58TH,ST,BROOKLYN,11220,,,2
49056,247,58TH,ST,BROOKLYN,11220,,,2
49057,313,58TH,ST,BROOKLYN,11220,,,2
49058,314,58TH,ST,BROOKLYN,11220,,,2
49059,315,58TH,ST,BROOKLYN,11220,,,2
49060,316,58TH,ST,BROOKLYN,11220,,,2
49061,317,58TH,ST,BROOKLYN,11220,,,2
49062,319,58TH,ST,BROOKLYN,11220,,,2
49063,322,58TH,ST,BROOKLYN,11220,,,2
49064,334,58TH,ST,BROOKLYN,11220,,,2
49065,347,58TH,ST,BROOKLYN,11220,,,2
49066,349,58TH,ST,BROOKLYN,11220,,,2
49067,353,58TH,ST,BROOKLYN,11220,,,2
49068,355,58TH,ST,BROOKLYN,11220,,,2
49069,359,58TH,ST,BROOKLYN,11220,,,2
49070,361,58TH,ST,BROOKLYN,11220,,,2
49071,365,58TH,ST,BROOKLYN,11220,,,2
49072,553,58TH,ST,BROOKLYN,11220,,,2
49073,559,58TH,ST,BROOKLYN,11220,,,2
49074,569,58TH,ST,BROOKLYN,11220,,,2
49075,571,58TH,ST,BROOKLYN,11220,,,2
49076,719,58TH,ST,BROOKLYN,11220,,,2
49077,774,58TH,ST,BROOKLYN,11220,,,2
49078,803,58TH,ST,BROOKLYN,11220,,,2
49079,327,59TH,ST,BROOKLYN,11220,,,2
49080,329,59TH,ST,BROOKLYN,11220,,,2
49081,361,59TH,ST,BROOKLYN,11220,,,2
49082,363,59TH,ST,BROOKLYN,11220,,,2
49083,408,59TH,ST,BROOKLYN,11220,,,2
49084,705,59TH,ST,BROOKLYN,11220,,,2
49085,717,59TH,ST,BROOKLYN,11220,,,2
49086,718,59TH,ST,BROOKLYN,11220,,,2
49087,723,59TH,ST,BROOKLYN,11220,,,2
49088,729,59TH,ST,BROOKLYN,11220,,,2
49089,736,59TH,ST,BROOKLYN,11220,,,2
49090,738,59TH,ST,BROOKLYN,11220,,,2
49091,742,59TH,ST,BROOKLYN,11220,,,2
49092,746,59TH,ST,BROOKLYN,11220,,,2
49093,748,59TH,ST,BROOKLYN,11220,,,2
49094,769,59TH,ST,BROOKLYN,11220,,,2
49095,773,59TH,ST,BROOKLYN,11220,,,2
49096,880,59TH,ST,BROOKLYN,11220,,,2
49097,4403,5TH,AVE,BROOKLYN,11220,,,2
49098,4405,5TH,AVE,BROOKLYN,11220,,,2
49099,4409,5TH,AVE,BROOKLYN,11220,,,2
49100,4411,5TH,AVE,BROOKLYN,11220,,,2
49101,4413,5TH,AVE,BROOKLYN,11220,,,2
49102,4606,5TH,AVE,BROOKLYN,11220,,,2
49103,4612,5TH,AVE,BROOKLYN,11220,,,2
49104,4711,5TH,AVE,BROOKLYN,11220,,,2
49105,4713,5TH,AVE,BROOKLYN,11220,,,2
49106,4805,5TH,AVE,BROOKLYN,11220,,,2
49107,4807,5TH,AVE,BROOKLYN,11220,,,2
49108,4809,5TH,AVE,BROOKLYN,11220,,,2
49109,4811,5TH,AVE,BROOKLYN,11220,,,2
49110,4818,5TH,AVE,BROOKLYN,11220,,,2
49112,4901,5TH,AVE,BROOKLYN,11220,,,2
49113,4909,5TH,AVE,BROOKLYN,11220,,,2
49114,4913,5TH,AVE,BROOKLYN,11220,,,2
49115,5007,5TH,AVE,BROOKLYN,11220,,,2
49116,5205,5TH,AVE,BROOKLYN,11220,,,2
49117,5211,5TH,AVE,BROOKLYN,11220,,,2
49118,5217,5TH,AVE,BROOKLYN,11220,,,2
49119,5219,5TH,AVE,BROOKLYN,11220,,,2
49120,5305,5TH,AVE,BROOKLYN,11220,,,2
49121,5505,5TH,AVE,BROOKLYN,11220,,,2
49122,5507,5TH,AVE,BROOKLYN,11220,,,2
49123,5511,5TH,AVE,BROOKLYN,11220,,,2
49124,5513,5TH,AVE,BROOKLYN,11220,,,2
49125,5519,5TH,AVE,BROOKLYN,11220,,,2
49126,5617,5TH,AVE,BROOKLYN,11220,,,2
49127,5709,5TH,AVE,BROOKLYN,11220,,,2
49128,5803,5TH,AVE,BROOKLYN,11220,,,2
49129,5807,5TH,AVE,BROOKLYN,11220,,,2
49130,5914,5TH,AVE,BROOKLYN,11220,,,2
49131,5918,5TH,AVE,BROOKLYN,11220,,,2
49132,5920,5TH,AVE,BROOKLYN,11220,,,2
49133,6022,5TH,AVE,BROOKLYN,11220,,,2
49136,6701,5TH,AVE,BROOKLYN,11220,,,2
49137,247,60TH,ST,BROOKLYN,11220,,,2
49138,248,60TH,ST,BROOKLYN,11220,,,2
49139,249,60TH,ST,BROOKLYN,11220,,,2
49140,254,60TH,ST,BROOKLYN,11220,,,2
49141,256,60TH,ST,BROOKLYN,11220,,,2
49142,257,60TH,ST,BROOKLYN,11220,,,2
49143,259,60TH,ST,BROOKLYN,11220,,,2
49144,262,60TH,ST,BROOKLYN,11220,,,2
49145,263,60TH,ST,BROOKLYN,11220,,,2
49146,270,60TH,ST,BROOKLYN,11220,,,2
49147,405,60TH,ST,BROOKLYN,11220,,,2
49148,446,60TH,ST,BROOKLYN,11220,,,2
49149,448,60TH,ST,BROOKLYN,11220,,,2
49150,464,60TH,ST,BROOKLYN,11220,,,2
49151,468,60TH,ST,BROOKLYN,11220,,,2
49152,474,60TH,ST,BROOKLYN,11220,,,2
49153,626,60TH,ST,BROOKLYN,11220,,,2
49154,628,60TH,ST,BROOKLYN,11220,,,2
49155,705,60TH,ST,BROOKLYN,11220,,,2
49156,711,60TH,ST,BROOKLYN,11220,,,2
49157,715,60TH,ST,BROOKLYN,11220,,,2
49158,717,60TH,ST,BROOKLYN,11220,,,2
49159,718,60TH,ST,BROOKLYN,11220,,,2
49160,721,60TH,ST,BROOKLYN,11220,,,2
49161,724,60TH,ST,BROOKLYN,11220,,,2
49162,730,60TH,ST,BROOKLYN,11220,,,2
49163,736,60TH,ST,BROOKLYN,11220,,,2
49164,742,60TH,ST,BROOKLYN,11220,,,2
49165,744,60TH,ST,BROOKLYN,11220,,,2
49166,748,60TH,ST,BROOKLYN,11220,,,2
49167,774,60TH,ST,BROOKLYN,11220,,,2
49168,819,60TH,ST,BROOKLYN,11220,,,2
49169,823,60TH,ST,BROOKLYN,11220,,,2
49170,827,60TH,ST,BROOKLYN,11220,,,2
49171,837,60TH,ST,BROOKLYN,11220,,,2
49172,864,60TH,ST,BROOKLYN,11220,,,2
49173,321,61ST,ST,BROOKLYN,11220,,,2
49174,322,61ST,ST,BROOKLYN,11220,,,2
49175,326,61ST,ST,BROOKLYN,11220,,,2
49176,328,61ST,ST,BROOKLYN,11220,,,2
49177,330,61ST,ST,BROOKLYN,11220,,,2
49178,336,61ST,ST,BROOKLYN,11220,,,2
49179,346,61ST,ST,BROOKLYN,11220,,,2
49180,348,61ST,ST,BROOKLYN,11220,,,2
49181,352,61ST,ST,BROOKLYN,11220,,,2
49182,354,61ST,ST,BROOKLYN,11220,,,2
49183,360,61ST,ST,BROOKLYN,11220,,,2
49184,375,61ST,ST,BROOKLYN,11220,,,2
49185,404,61ST,ST,BROOKLYN,11220,,,2
49186,410,61ST,ST,BROOKLYN,11220,,,2
49187,418,61ST,ST,BROOKLYN,11220,,,2
49188,422,61ST,ST,BROOKLYN,11220,,,2
49189,425,61ST,ST,BROOKLYN,11220,,,2
49190,429,61ST,ST,BROOKLYN,11220,,,2
49191,430,61ST,ST,BROOKLYN,11220,,,2
49192,434,61ST,ST,BROOKLYN,11220,,,2
49193,437,61ST,ST,BROOKLYN,11220,,,2
49194,438,61ST,ST,BROOKLYN,11220,,,2
49195,442,61ST,ST,BROOKLYN,11220,,,2
49196,445,61ST,ST,BROOKLYN,11220,,,2
49197,446,61ST,ST,BROOKLYN,11220,,,2
49198,449,61ST,ST,BROOKLYN,11220,,,2
49199,450,61ST,ST,BROOKLYN,11220,,,2
49200,455,61ST,ST,BROOKLYN,11220,,,2
49201,459,61ST,ST,BROOKLYN,11220,,,2
49202,463,61ST,ST,BROOKLYN,11220,,,2
49203,465,61ST,ST,BROOKLYN,11220,,,2
49205,579,61ST,ST,BROOKLYN,11220,,,2
49206,253,62ND,ST,BROOKLYN,11220,,,2
49207,255,62ND,ST,BROOKLYN,11220,,,2
49208,265,62ND,ST,BROOKLYN,11220,,,2
49209,267,62ND,ST,BROOKLYN,11220,,,2
49210,271,62ND,ST,BROOKLYN,11220,,,2
49211,405,62ND,ST,BROOKLYN,11220,,,2
49212,413,62ND,ST,BROOKLYN,11220,,,2
49213,505,62ND,ST,BROOKLYN,11220,,,2
49214,671,62ND,ST,BROOKLYN,11220,,,2
49215,806,62ND,ST,BROOKLYN,11220,,,2
49216,816,62ND,ST,BROOKLYN,11220,,,2
49217,818,62ND,ST,BROOKLYN,11220,,,2
49218,343,63RD,ST,BROOKLYN,11220,,,2
49219,345,63RD,ST,BROOKLYN,11220,,,2
49220,350,63RD,ST,BROOKLYN,11220,,,2
49221,351,63RD,ST,BROOKLYN,11220,,,2
49222,352,63RD,ST,BROOKLYN,11220,,,2
49223,355,63RD,ST,BROOKLYN,11220,,,2
49224,358,63RD,ST,BROOKLYN,11220,,,2
49225,359,63RD,ST,BROOKLYN,11220,,,2
49226,360,63RD,ST,BROOKLYN,11220,,,2
49227,361,63RD,ST,BROOKLYN,11220,,,2
49228,363,63RD,ST,BROOKLYN,11220,,,2
49229,368,63RD,ST,BROOKLYN,11220,,,2
49230,376,63RD,ST,BROOKLYN,11220,,,2
49231,502,63RD,ST,BROOKLYN,11220,,,2
49232,503,63RD,ST,BROOKLYN,11220,,,2
49233,805,63RD,ST,BROOKLYN,11220,,,2
49234,225,65TH,ST,BROOKLYN,11220,,,2
49235,821,65TH,ST,BROOKLYN,11220,,,2
49236,260,67TH,ST,BROOKLYN,11220,,,2
49237,266,67TH,ST,BROOKLYN,11220,,,2
49238,271,67TH,ST,BROOKLYN,11220,,,2
49239,272,67TH,ST,BROOKLYN,11220,,,2
49240,318,67TH,ST,BROOKLYN,11220,,,2
49241,484,67TH,ST,BROOKLYN,11220,,,2
49242,544,67TH,ST,BROOKLYN,11220,,,2
49243,546,67TH,ST,BROOKLYN,11220,,,2
49244,610,67TH,ST,BROOKLYN,11220,,,2
49245,612,67TH,ST,BROOKLYN,11220,,,2
49246,614,67TH,ST,BROOKLYN,11220,,,2
49247,616,67TH,ST,BROOKLYN,11220,,,2
49248,618,67TH,ST,BROOKLYN,11220,,,2
49249,760,67TH,ST,BROOKLYN,11220,,,2
49250,157,68TH,ST,BROOKLYN,11220,,,2
49251,161,68TH,ST,BROOKLYN,11220,,,2
49252,244,68TH,ST,BROOKLYN,11220,,,2
49253,268,68TH,ST,BROOKLYN,11220,,,2
49254,270,68TH,ST,BROOKLYN,11220,,,2
49255,272,68TH,ST,BROOKLYN,11220,,,2
49256,274,68TH,ST,BROOKLYN,11220,,,2
49257,308,68TH,ST,BROOKLYN,11220,,,2
49258,312,68TH,ST,BROOKLYN,11220,,,2
49259,315,68TH,ST,BROOKLYN,11220,,,2
49260,316,68TH,ST,BROOKLYN,11220,,,2
49261,319,68TH,ST,BROOKLYN,11220,,,2
49262,329,68TH,ST,BROOKLYN,11220,,,2
49263,331,68TH,ST,BROOKLYN,11220,,,2
49264,335,68TH,ST,BROOKLYN,11220,,,2
49265,413,68TH,ST,BROOKLYN,11220,,,2
49266,416,68TH,ST,BROOKLYN,11220,,,2
49267,421,68TH,ST,BROOKLYN,11220,,,2
49268,426,68TH,ST,BROOKLYN,11220,,,2
49269,427,68TH,ST,BROOKLYN,11220,,,2
49270,428,68TH,ST,BROOKLYN,11220,,,2
49271,430,68TH,ST,BROOKLYN,11220,,,2
49272,431,68TH,ST,BROOKLYN,11220,,,2
49273,433,68TH,ST,BROOKLYN,11220,,,2
49274,437,68TH,ST,BROOKLYN,11220,,,2
49275,438,68TH,ST,BROOKLYN,11220,,,2
49276,440,68TH,ST,BROOKLYN,11220,,,2
49277,441,68TH,ST,BROOKLYN,11220,,,2
49278,443,68TH,ST,BROOKLYN,11220,,,2
49279,446,68TH,ST,BROOKLYN,11220,,,2
49280,449,68TH,ST,BROOKLYN,11220,,,2
49281,451,68TH,ST,BROOKLYN,11220,,,2
49282,453,68TH,ST,BROOKLYN,11220,,,2
49283,454,68TH,ST,BROOKLYN,11220,,,2
49284,457,68TH,ST,BROOKLYN,11220,,,2
49285,459,68TH,ST,BROOKLYN,11220,,,2
49286,460,68TH,ST,BROOKLYN,11220,,,2
49287,461,68TH,ST,BROOKLYN,11220,,,2
49288,464,68TH,ST,BROOKLYN,11220,,,2
49289,465,68TH,ST,BROOKLYN,11220,,,2
49290,466,68TH,ST,BROOKLYN,11220,,,2
49291,467,68TH,ST,BROOKLYN,11220,,,2
49292,470,68TH,ST,BROOKLYN,11220,,,2
49293,474,68TH,ST,BROOKLYN,11220,,,2
49294,743,68TH,ST,BROOKLYN,11220,,,2
49295,844,68TH,ST,BROOKLYN,11220,,,2
49296,854,68TH,ST,BROOKLYN,11220,,,2
49297,880,68TH,ST,BROOKLYN,11220,,,2
49299,839,69TH,ST,BROOKLYN,11220,,,2
49301,4509,6TH,AVE,BROOKLYN,11220,,,2
49302,4512,6TH,AVE,BROOKLYN,11220,,,2
49303,4606,6TH,AVE,BROOKLYN,11220,,,2
49304,4623,6TH,AVE,BROOKLYN,11220,,,2
49305,4910,6TH,AVE,BROOKLYN,11220,,,2
49306,4916,6TH,AVE,BROOKLYN,11220,,,2
49307,5206,6TH,AVE,BROOKLYN,11220,,,2
49308,5313,6TH,AVE,BROOKLYN,11220,,,2
49309,5419,6TH,AVE,BROOKLYN,11220,,,2
49310,5502,6TH,AVE,BROOKLYN,11220,,,2
49311,5608,6TH,AVE,BROOKLYN,11220,,,2
49312,5611,6TH,AVE,BROOKLYN,11220,,,2
49313,5612,6TH,AVE,BROOKLYN,11220,,,2
49314,5613,6TH,AVE,BROOKLYN,11220,,,2
49315,5614,6TH,AVE,BROOKLYN,11220,,,2
49316,5617,6TH,AVE,BROOKLYN,11220,,,2
49317,5619,6TH,AVE,BROOKLYN,11220,,,2
49318,6713,6TH,AVE,BROOKLYN,11220,,,2
49319,6815,6TH,AVE,BROOKLYN,11220,,,2
49320,6817,6TH,AVE,BROOKLYN,11220,,,2
49321,4402,7TH,AVE,BROOKLYN,11220,,,2
49322,4808,7TH,AVE,BROOKLYN,11220,,,2
49323,4812,7TH,AVE,BROOKLYN,11220,,,2
49324,4820,7TH,AVE,BROOKLYN,11220,,,2
49325,4912,7TH,AVE,BROOKLYN,11220,,,2
49326,4918,7TH,AVE,BROOKLYN,11220,,,2
49327,5105,7TH,AVE,BROOKLYN,11220,,,2
49328,5106,7TH,AVE,BROOKLYN,11220,,,2
49329,5117,7TH,AVE,BROOKLYN,11220,,,2
49330,5413,7TH,AVE,BROOKLYN,11220,,,2
49331,5517,7TH,AVE,BROOKLYN,11220,,,2
49332,5519,7TH,AVE,BROOKLYN,11220,,,2
49333,5523,7TH,AVE,BROOKLYN,11220,,,2
49335,5905,7TH,AVE,BROOKLYN,11220,,,2
49336,5909,7TH,AVE,BROOKLYN,11220,,,2
49337,5911,7TH,AVE,BROOKLYN,11220,,,2
49338,6016,7TH,AVE,BROOKLYN,11220,,,2
49339,4901,8TH,AVE,BROOKLYN,11220,,,2
49340,4914,8TH,AVE,BROOKLYN,11220,,,2
49341,4923,8TH,AVE,BROOKLYN,11220,,,2
49342,5021,8TH,AVE,BROOKLYN,11220,,,2
49343,5202,8TH,AVE,BROOKLYN,11220,,,2
49344,6209,8TH,AVE,BROOKLYN,11220,,,2
49345,6213,8TH,AVE,BROOKLYN,11220,,,2
49346,6217,8TH,AVE,BROOKLYN,11220,,,2
49347,6701,8TH,AVE,BROOKLYN,11220,,,2
49348,6703,8TH,AVE,BROOKLYN,11220,,,2
49349,6705,8TH,AVE,BROOKLYN,11220,,,2
49350,6711,8TH,AVE,BROOKLYN,11220,,,2
49351,6713,8TH,AVE,BROOKLYN,11220,,,2
49352,6714,8TH,AVE,BROOKLYN,11220,,,2
49353,6715,8TH,AVE,BROOKLYN,11220,,,2
49354,6716,8TH,AVE,BROOKLYN,11220,,,2
49355,6717,8TH,AVE,BROOKLYN,11220,,,2
49356,6718,8TH,AVE,BROOKLYN,11220,,,2
49357,6721,8TH,AVE,BROOKLYN,11220,,,2
49358,6722,8TH,AVE,BROOKLYN,11220,,,2
49359,4600,9TH,AVE,BROOKLYN,11220,,,2
49360,100,BAY RIDGE,AVE,BROOKLYN,11220,,,2
49361,102,BAY RIDGE,AVE,BROOKLYN,11220,,,2
49362,277,BAY RIDGE,AVE,BROOKLYN,11220,,,2
49363,315,BAY RIDGE,AVE,BROOKLYN,11220,,,2
49364,322,BAY RIDGE,AVE,BROOKLYN,11220,,,2
49365,326,BAY RIDGE,AVE,BROOKLYN,11220,,,2
49366,377,BAY RIDGE,AVE,BROOKLYN,11220,,,2
49368,423,BAY RIDGE,AVE,BROOKLYN,11220,,,2
49369,427,BAY RIDGE,AVE,BROOKLYN,11220,,,2
49371,474,BAY RIDGE,AVE,BROOKLYN,11220,,,2
49372,522,BAY RIDGE,AVE,BROOKLYN,11220,,,2
49373,524,BAY RIDGE,AVE,BROOKLYN,11220,,,2
49374,613,BAY RIDGE,AVE,BROOKLYN,11220,,,2
49375,615,BAY RIDGE,AVE,BROOKLYN,11220,,,2
49376,619,BAY RIDGE,AVE,BROOKLYN,11220,,,2
49378,645,BAY RIDGE,AVE,BROOKLYN,11220,,,2
49379,649,BAY RIDGE,AVE,BROOKLYN,11220,,,2
49380,826,BAY RIDGE,AVE,BROOKLYN,11220,,,2
49381,827,BAY RIDGE,AVE,BROOKLYN,11220,,,2
49382,828,BAY RIDGE,AVE,BROOKLYN,11220,,,2
49383,829,BAY RIDGE,AVE,BROOKLYN,11220,,,2
49384,832,BAY RIDGE,AVE,BROOKLYN,11220,,,2
49385,834,BAY RIDGE,AVE,BROOKLYN,11220,,,2
49389,847,BAY RIDGE,AVE,BROOKLYN,11220,,,2
49392,98,BAY RIDGE,AVE,BROOKLYN,11220,,,2
49393,6647,BERGEN,PL,BROOKLYN,11220,,,2
49394,6701,COLONIAL,RD,BROOKLYN,11220,,,2
49395,6801,COLONIAL,RD,BROOKLYN,11220,,,2
49396,6824,COLONIAL,RD,BROOKLYN,11220,,,2
49397,68,OWLS(HEAD,CT,BROOKLYN,11220,,,2
49398,6801,OWLS(HEAD,CT,BROOKLYN,11220,,,2
49399,6802,OWLS(HEAD,CT,BROOKLYN,11220,,,2
49400,6803,OWLS(HEAD,CT,BROOKLYN,11220,,,2
49401,6804,OWLS(HEAD,CT,BROOKLYN,11220,,,2
49402,6806,OWLS(HEAD,CT,BROOKLYN,11220,,,2
49403,6809,OWLS(HEAD,CT,BROOKLYN,11220,,,2
49404,6810,OWLS(HEAD,CT,BROOKLYN,11220,,,2
49405,6811,OWLS(HEAD,CT,BROOKLYN,11220,,,2
49406,6812,OWLS(HEAD,CT,BROOKLYN,11220,,,2
49407,6813,OWLS(HEAD,CT,BROOKLYN,11220,,,2
49408,6814,OWLS(HEAD,CT,BROOKLYN,11220,,,2
49409,6815,OWLS(HEAD,CT,BROOKLYN,11220,,,2
49410,6820,OWLS(HEAD,CT,BROOKLYN,11220,,,2
49411,6821,OWLS(HEAD,CT,BROOKLYN,11220,,,2
49412,6735,RIDGE,BLVD,BROOKLYN,11220,,,2
49413,6802,RIDGE,BLVD,BROOKLYN,11220,,,2
49414,6820,RIDGE,BLVD,BROOKLYN,11220,,,2
49415,6823,RIDGE,BLVD,BROOKLYN,11220,,,2
49416,6830,RIDGE,BLVD,BROOKLYN,11220,,,2
49417,6831,RIDGE,BLVD,BROOKLYN,11220,,,2
49418,231,SENATOR,ST,BROOKLYN,11220,,,2
49419,237,SENATOR,ST,BROOKLYN,11220,,,2
49420,239,SENATOR,ST,BROOKLYN,11220,,,2
49421,243,SENATOR,ST,BROOKLYN,11220,,,2
49422,247,SENATOR,ST,BROOKLYN,11220,,,2
49423,253,SENATOR,ST,BROOKLYN,11220,,,2
49424,314,SENATOR,ST,BROOKLYN,11220,,,2
49425,354,SENATOR,ST,BROOKLYN,11220,,,2
49426,424,SENATOR,ST,BROOKLYN,11220,,,2
49427,427,SENATOR,ST,BROOKLYN,11220,,,2
49428,430,SENATOR,ST,BROOKLYN,11220,,,2
49429,440,SENATOR,ST,BROOKLYN,11220,,,2
49430,446,SENATOR,ST,BROOKLYN,11220,,,2
49431,448,SENATOR,ST,BROOKLYN,11220,,,2
49432,450,SENATOR,ST,BROOKLYN,11220,,,2
49433,131,BLEECKER,ST,BROOKLYN,11221,,,2
49434,135,BLEECKER,ST,BROOKLYN,11221,,,2
49435,137,BLEECKER,ST,BROOKLYN,11221,,,2
49436,149,BLEECKER,ST,BROOKLYN,11221,,,2
49437,154,BLEECKER,ST,BROOKLYN,11221,,,2
49438,155,BLEECKER,ST,BROOKLYN,11221,,,2
49439,158,BLEECKER,ST,BROOKLYN,11221,,,2
49440,159,BLEECKER,ST,BROOKLYN,11221,,,2
49441,161,BLEECKER,ST,BROOKLYN,11221,,,2
49442,163,BLEECKER,ST,BROOKLYN,11221,,,2
49443,165,BLEECKER,ST,BROOKLYN,11221,,,2
49444,168,BLEECKER,ST,BROOKLYN,11221,,,2
49445,169,BLEECKER,ST,BROOKLYN,11221,,,2
49446,171,BLEECKER,ST,BROOKLYN,11221,,,2
49447,173,BLEECKER,ST,BROOKLYN,11221,,,2
49448,5,BLEECKER,ST,BROOKLYN,11221,,,2
49449,55,BLEECKER,ST,BROOKLYN,11221,,,2
49450,57,BLEECKER,ST,BROOKLYN,11221,,,2
49451,72,BLEECKER,ST,BROOKLYN,11221,,,2
49452,81,BLEECKER,ST,BROOKLYN,11221,,,2
49453,83,BLEECKER,ST,BROOKLYN,11221,,,2
49454,92,BLEECKER,ST,BROOKLYN,11221,,,2
49455,95,BLEECKER,ST,BROOKLYN,11221,,,2
49465,1028,BUSHWICK,AVE,BROOKLYN,11221,,,2
49466,1040,BUSHWICK,AVE,BROOKLYN,11221,,,2
49467,1180,BUSHWICK,AVE,BROOKLYN,11221,,,2
49468,1223,BUSHWICK,AVE,BROOKLYN,11221,,,2
49469,1225,BUSHWICK,AVE,BROOKLYN,11221,,,2
49470,655,BUSHWICK,AVE,BROOKLYN,11221,,,2
49471,699,BUSHWICK,AVE,BROOKLYN,11221,,,2
49472,701,BUSHWICK,AVE,BROOKLYN,11221,,,2
49473,840,BUSHWICK,AVE,BROOKLYN,11221,,,2
49474,842,BUSHWICK,AVE,BROOKLYN,11221,,,2
49475,846,BUSHWICK,AVE,BROOKLYN,11221,,,2
49476,847,BUSHWICK,AVE,BROOKLYN,11221,,,2
49477,848,BUSHWICK,AVE,BROOKLYN,11221,,,2
49478,852,BUSHWICK,AVE,BROOKLYN,11221,,,2
49479,854,BUSHWICK,AVE,BROOKLYN,11221,,,2
49480,946,BUSHWICK,AVE,BROOKLYN,11221,,,2
49481,994,BUSHWICK,AVE,BROOKLYN,11221,,,2
49482,998,BUSHWICK,AVE,BROOKLYN,11221,,,2
49483,142,CENTRAL,AVE,BROOKLYN,11221,,,2
49484,201,CENTRAL,AVE,BROOKLYN,11221,,,2
49485,207,CENTRAL,AVE,BROOKLYN,11221,,,2
49486,215,CENTRAL,AVE,BROOKLYN,11221,,,2
49487,244,CENTRAL,AVE,BROOKLYN,11221,,,2
49488,324,CENTRAL,AVE,BROOKLYN,11221,,,2
49489,352,CENTRAL,AVE,BROOKLYN,11221,,,2
49490,362,CENTRAL,AVE,BROOKLYN,11221,,,2
49491,464,CENTRAL,AVE,BROOKLYN,11221,,,2
49492,471,CENTRAL,AVE,BROOKLYN,11221,,,2
49493,473,CENTRAL,AVE,BROOKLYN,11221,,,2
49494,474,CENTRAL,AVE,BROOKLYN,11221,,,2
49495,485,CENTRAL,AVE,BROOKLYN,11221,,,2
49496,507,CENTRAL,AVE,BROOKLYN,11221,,,2
49497,246,CORNELIA,ST,BROOKLYN,11221,,,2
49498,248,CORNELIA,ST,BROOKLYN,11221,,,2
49499,250,CORNELIA,ST,BROOKLYN,11221,,,2
49500,252,CORNELIA,ST,BROOKLYN,11221,,,2
49501,254,CORNELIA,ST,BROOKLYN,11221,,,2
49502,258,CORNELIA,ST,BROOKLYN,11221,,,2
49503,264,CORNELIA,ST,BROOKLYN,11221,,,2
